pitch_no,game_date,pa_of_inning,pitch_of_pa,pitcher,pitcher_id,pitcher_throws,batter_side,pitcher_set,inning,top_bottom,outs,balls,strikes,tagged_pitch_type,auto_pitch_type,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0
223,5/31/2018,5,3,Player A,111111,Right,Left,Stretch,6,Bottom,2,2,0,Sinker,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.60620478,-0.836665887,-3.968820681,2111.718382,263.9850453,2:45,6.154280176,1.8445264,7.14447124,-25.59337083,6.625935649,15.0602118,2.853530498,-0.404737584,85.07910676,-6.342261042,-0.931126806,0.405130856,-9.584487279,1.737858123,-1.609337265,50,5.993917303,8.609499672,-132.2895994,-2.782096452,-17.39303774,21.85822992,-29.02034497
222,5/31/2018,5,2,Player A,111111,Right,Left,Stretch,6,Bottom,2,1,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.94549493,0.431967481,-1.632260433,2119.534097,237.9081276,2:00,6.426297181,1.725943982,7.132995433,-19.37715627,11.78660682,10.36513738,4.818238911,1.196087082,86.27623426,-3.881842879,0.497125224,0.398325406,-6.456957686,4.351903774,-1.630220022,50,6.344254585,3.425237489,-134.4888886,0.376871216,-12.13039193,22.12548031,-23.99832541
221,5/31/2018,5,1,Player A,111111,Right,Left,Stretch,6,Bottom,2,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,85.78586944,-0.023308682,-2.608653685,1894.62691,270.6182749,3:00,6.145242507,2.107193011,6.98138612,-31.03352334,4.913236409,14.583662,3.121468996,1.048100146,80.79445866,-6.547397332,0.329783077,0.428298738,-8.968217383,0.606580128,-1.947229211,50,6.031120364,5.178004436,-125.4500054,-1.051845348,-14.65450671,19.33615299,-31.1828669
220,5/31/2018,4,1,Player A,111111,Right,Right,Stretch,6,Bottom,2,0,0,Sinker,Fastball,InPlay,Undefined,LineDrive,Triple,0,1,,92.57650551,-1.820589819,-2.787278566,2117.716336,247.1511932,2:15,6.180054938,1.745328846,7.322475637,-21.16935102,9.299654974,10.11882744,2.373807315,0.145424202,87.50297209,-6.4697664,-0.71302158,0.39378189,-6.562020325,3.422622902,-1.588718426,50,5.968014854,6.221736834,-135.3391661,-4.984733689,-12.53790478,21.17766446,-25.63451989
219,5/31/2018,3,3,Player A,111111,Right,Left,Stretch,6,Bottom,1,0,2,Sinker,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.62472043,-2.344374899,-3.509100031,2225.474341,215.4894423,1:15,6.2352417,1.637744149,7.158790683,-12.77045056,18.19982105,8.795427314,2.674274225,-0.732979591,86.52193169,-5.37859991,-1.67999847,0.397065249,-6.026241968,8.553678079,-1.429378962,50,5.988005839,7.930165896,-135.1066471,-5.933790841,-11.36913146,23.72937106,-16.03664633
218,5/31/2018,3,2,Player A,111111,Right,Left,Stretch,6,Bottom,1,0,1,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.65357124,-1.453061509,-2.391083425,2094.363949,247.0587031,2:15,6.170041148,1.738306542,7.297929758,-22.44025683,9.105886048,8.957537633,2.584459112,0.405031378,85.3233194,-6.388077117,-0.517232028,0.400804088,-5.955573051,3.32130328,-1.602797589,50,5.978236527,5.243858783,-133.8777852,-4.115617599,-10.95275211,25.29826792,-26.06591905
217,5/31/2018,3,1,Player A,111111,Right,Left,Stretch,6,Bottom,1,0,0,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.08280648,-1.632239004,-2.759879564,2148.882778,229.4054139,1:45,6.499118509,1.64678788,7.052777665,-18.51624438,13.82129467,9.578674948,3.087756058,0.020076181,84.45164094,-5.787906538,-0.773230976,0.405886036,-6.364116717,5.983030622,-1.479119952,50,6.289815791,6.029470883,-132.9247832,-4.391062097,-11.51059965,25.58382668,-21.35270865
216,5/31/2018,2,5,Player A,111111,Right,Right,Stretch,6,Bottom,0,2,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,93.57017588,-1.897769868,-2.426326692,2240.627953,213.9817356,1:15,6.229407302,1.829581085,7.091232655,-12.40433467,18.1977951,8.231589852,3.107191776,0.395211904,86.7055157,-4.871083019,-0.696912044,0.394656533,-5.526914894,8.494470934,-1.683447762,50,6.00687952,5.439117802,-136.548796,-4.913564861,-10.56048397,26.68435677,-15.94334376
215,5/31/2018,2,4,Player A,111111,Right,Right,Stretch,6,Bottom,0,2,1,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.03663441,-1.01381984,-2.654167651,2079.489473,228.4173426,1:30,6.339268515,1.766057018,7.125841915,-18.97099958,12.51040141,7.801695452,3.451203467,0.085543646,85.56306063,-5.263269508,-1.013299306,0.400385493,-5.329631112,5.097561253,-1.607505228,50,6.169783385,5.914291217,-134.3931534,-3.00002492,-9.886952558,25.22014578,-22.71760679
214,5/31/2018,2,3,Player A,111111,Right,Right,Stretch,6,Bottom,0,1,1,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.01432447,-2.754275032,-3.564575258,2097.931555,219.5891671,1:15,6.212295532,1.633985045,7.139757856,-18.35168635,13.98225085,6.701917875,1.792843196,-0.970006741,84.61445506,-6.870141639,-2.137654569,0.405863051,-4.951763139,6.35467631,-1.420605751,50,5.937934746,7.989028106,-132.6312432,-6.975948204,-8.931444882,25.02330975,-20.71218344
213,5/31/2018,2,2,Player A,111111,Right,Right,Windup,6,Bottom,0,1,0,Sinker,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.66642465,-0.524422877,-2.474321534,2009.78578,226.0527651,1:30,6.308167538,1.943194615,7.159315251,-20.19657707,13.12447537,7.547678136,3.762328664,0.410435084,82.72902831,-5.030546342,-0.870094177,0.41211434,-5.212073947,5.353816531,-1.796648684,50,6.168513531,5.3472758,-130.8816994,-1.828172016,-9.098352039,25.9779049,-22.82826643
212,5/31/2018,2,1,Player A,111111,Right,Right,Windup,6,Bottom,0,0,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,90.95354637,0.051731289,-2.875389591,2117.079251,235.5749371,1:45,6.352340042,1.993100809,7.178423014,-20.08684498,12.0088758,9.492596298,4.337566129,0.263681785,84.6227579,-4.419062381,-0.901373983,0.404339977,-6.318010431,4.571134317,-1.823887539,50,6.247352302,6.292681203,-132.8361993,-0.522423479,-11.47552249,24.04699897,-23.87141037
211,5/31/2018,1,1,Player A,111111,Right,Left,Windup,6,Bottom,0,0,0,Sinker,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,89.46211143,-2.395976877,-3.268999861,1955.162232,233.7626265,1:45,6.293254072,1.824684635,7.306565448,-21.15701245,11.92994635,8.706702874,1.966181722,-0.327832966,83.49763383,-7.062919859,-1.449073341,0.41064046,-6.003375717,5.122318623,-1.638962893,50,6.047572319,7.129361659,-130.5311679,-6.114246244,-10.52016097,23.43746541,-23.19782934
198,5/31/2018,5,5,Player A,111111,Right,Right,Stretch,5,Bottom,2,0,2,Curveball,Curveball,InPlay,Undefined,Popup,Out,1,0,,77.84147661,0.482394278,-1.217153163,2577.540643,45.48622831,7:30,6.197794828,1.780436404,6.89784609,-49.30132435,-5.416261953,-11.48896797,2.07691936,-0.271877104,73.49401179,-9.493732493,-3.321621277,0.473879176,5.756895219,-5.235779199,-1.697959637,50,6.108702228,2.76308768,-113.9386278,-0.484292644,7.693658984,17.67175243,-39.17127504
197,5/31/2018,5,4,Player A,111111,Right,Right,Stretch,5,Bottom,2,0,2,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,93.34953657,-2.142376805,-3.030802344,2189.88287,214.150207,1:15,6.271245563,1.586445917,7.426721155,-12.97068584,17.23076118,7.737738459,2.88502941,-0.429785445,87.07587516,-5.238094989,-1.40086299,0.392018085,-5.398737614,8.059542778,-1.420467,50,6.047066729,6.923320365,-136.2894194,-5.485887139,-10.34063073,24.80521751,-16.73696647
196,5/31/2018,5,3,Player A,111111,Right,Right,Stretch,5,Bottom,2,0,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,93.52517599,-2.330311665,-3.284697793,2327.847521,226.1567702,1:30,6.341533563,1.642575423,6.921559874,-14.44079658,16.69220528,11.3726292,2.639971234,-0.308041768,85.98299818,-5.699712051,-0.93873998,0.398125333,-7.542772425,7.786156896,-1.435603378,50,6.08443108,7.336636079,-136.2360009,-6.029865165,-14.22297526,29.00178602,-17.49213709
195,5/31/2018,5,2,Player A,111111,Right,Right,Stretch,5,Bottom,2,0,1,Sinker,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.0765984,-2.483725945,-2.905604012,2104.304507,260.5352966,2:45,6.189877574,1.917744848,7.232796433,-23.4622754,7.376165985,13.37134673,1.574858695,0.497565029,86.49067445,-7.608493996,-0.16742848,0.39620438,-8.582109111,2.61850219,-1.750663335,50,5.935131141,6.378093044,-135.7918594,-6.675893358,-16.17792916,27.06669633,-27.23797254
194,5/31/2018,5,1,Povse,111111,Right,Right,Stretch,5,Bottom,2,0,0,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.82077766,-1.533716938,-2.399216151,2102.406483,238.65764,2:00,6.322555993,1.743632218,7.076273644,-19.48819759,12.47917463,11.34405694,2.915322428,0.606644998,84.6598092,-5.895843681,-0.051260668,0.403516978,-7.316702709,5.248989347,-1.599485751,50,6.119932768,5.151403758,-133.9734122,-4.229391358,-13.35800836,27.72496072,-22.59103742
193,5/31/2018,4,5,Povse,111111,Right,Left,Stretch,5,Bottom,1,1,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,1,1,,85.17658146,-0.681440839,-2.173857543,1975.362714,272.1825469,3:00,6.06767334,2.139024229,6.979099714,-32.09219095,4.654822126,13.07533098,2.35349345,1.345299397,79.69930331,-7.424861156,0.483942613,0.433111126,-8.112335143,0.619554615,-2.006189233,50,5.911502514,4.249417887,-124.5048282,-2.501168485,-12.93638916,21.27040316,-31.18607167
192,5/31/2018,4,4,Player A,111111,Right,Left,Stretch,5,Bottom,1,0,2,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,85.54837064,-0.831868247,-1.878767633,1889.728967,260.23185,2:45,6.18502305,2.125456318,6.979621544,-28.82118489,7.644446247,12.96046092,2.610547053,1.600942958,79.90329882,-6.957847072,0.770535084,0.431425132,-7.982113969,2.321445299,-2.010592772,50,6.020895426,3.599306741,-125.0185633,-2.744348397,-12.82524644,21.61007021,-28.44407074
191,5/31/2018,4,3,Player A,111111,Right,Left,Stretch,5,Bottom,1,0,2,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.13780079,-1.778112205,-2.425261811,2170.091895,213.9136978,1:15,6.199759822,1.678615422,7.206575975,-14.56551187,17.43407672,7.707491153,3.003820232,0.201172462,84.71669175,-5.172251292,-0.800713863,0.403723714,-5.235582377,8.055434404,-1.537206105,50,5.987886834,5.332910823,-133.0758784,-4.572350401,-9.524265239,24.69262252,-17.52007344
190,5/31/2018,4,2,Player A,111111,Right,Left,Stretch,5,Bottom,1,0,1,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,90.80058847,-0.832294402,-2.730354461,2209.606543,255.3909651,2:30,6.163703704,1.683916924,7.335796406,-23.98758248,7.840555098,10.5071912,3.010209191,0.175271997,85.17480699,-6.051884052,-0.565721481,0.402622272,-6.841360954,2.436451486,-1.531050062,50,6.007889722,5.944118881,-132.7353091,-2.684147367,-12.47553102,22.51657415,-27.73106911
189,5/31/2018,4,1,Player A,111111,Right,Left,Stretch,5,Bottom,1,0,0,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,90.44027785,-0.635363182,-3.017957328,2101.629385,244.0480905,2:15,6.346865356,1.806016033,7.259864919,-21.07847226,11.23063883,12.1543254,3.623781209,0.177815594,84.37071174,-5.296737212,-0.528619994,0.405704588,-7.85118023,4.302404289,-1.633326305,50,6.201756866,6.512745847,-132.1228821,-2.125460867,-14.12685289,23.4209241,-24.4326096
188,5/31/2018,3,3,Player A,111111,Right,Right,Stretch,5,Bottom,1,0,2,Curveball,Curveball,InPlay,Undefined,LineDrive,Single,0,0,,76.32687281,0.356802007,-2.156454416,2626.493268,44.57213026,7:30,6.338661126,1.844894401,6.486332684,-50.30874686,-3.683542979,-9.630073431,2.019961136,-0.921623654,71.73840967,-9.746439721,-3.892507692,0.488626484,4.408068174,-4.190401687,-1.68594697,50,6.238650035,4.50053947,-111.5514566,-0.858299443,5.618202076,17.90807299,-37.51482881
187,5/31/2018,3,2,Player A,111111,Right,Right,Stretch,5,Bottom,1,0,1,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,89.07304972,-1.974695235,-2.443732758,2009.421958,254.703521,2:30,6.386325442,1.827763466,7.22598582,-24.92592215,8.730454547,12.35015926,2.113367702,0.7391884,82.59935727,-7.386527759,0.099133323,0.414216443,-7.910961851,3.267999546,-1.687289911,50,6.160847694,5.089861984,-130.0266578,-5.266627248,-13.63961874,25.45381447,-26.53955446
186,5/31/2018,3,1,Player A,111111,Right,Right,Stretch,5,Bottom,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.53048165,1.469039239,-0.128463313,2506.729196,55.3451262,7:45,6.287558236,1.949670219,6.625253034,-50.63043433,-1.881775762,-11.76966754,2.943131112,0.852687718,69.5427145,-8.803297192,-2.304156348,0.499755612,6.106863657,-3.504164934,-1.936481942,50,6.266432243,0.6246648,-108.9447577,1.268287294,7.395994518,17.76190522,-36.41792661
185,5/31/2018,2,3,Player A,111111,Right,Right,Stretch,5,Bottom,0,0,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,76.76872446,0.140136091,-2.436234047,2624.283038,53.18334846,7:45,6.225785653,1.983950863,6.420760228,-48.72563171,-2.268666623,-11.12294011,1.836911908,-1.175999155,71.81547331,-9.675299679,-4.464311467,0.487733879,5.11192889,-3.358225943,-1.801335205,50,6.110603022,5.131817645,-112.1037096,-1.265139451,6.546716064,19.05644881,-36.47484229
184,5/31/2018,2,2,Player A,111111,Right,Right,Stretch,5,Bottom,0,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,74.47976123,0.116518049,-1.442245547,2471.031283,44.14112441,7:30,6.318430409,2.107380416,6.089910517,-53.54263983,-3.900943559,-9.83913819,1.503582643,-0.030318455,70.11994517,-10.50884517,-3.208385028,0.504362716,4.625436282,-4.188026751,-1.988631022,50,6.19499795,3.059568815,-108.8491476,-1.50280118,5.61352251,17.03669716,-37.25672206
183,5/31/2018,2,1,Player A,111111,Right,Right,Stretch,5,Bottom,0,0,0,Sinker,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.43501623,-0.681082307,-3.214733224,1967.072844,251.2388018,2:15,6.3488155,2.082717485,6.891060644,-25.73975695,9.677896784,12.10733248,3.176690258,0.260521653,80.76167397,-6.233720347,-0.726853781,0.425086998,-7.893103241,3.430902398,-1.878664853,50,6.193442702,6.675179636,-127.5239448,-2.367678001,-13.07880976,24.69472355,-26.48907037
182,5/31/2018,1,5,Player A,111111,Right,Left,Windup,5,Bottom,0,3,1,Sinker,ChangeUp,BallCalled,Walk,Undefined,Undefined,0,0,,87.18704247,-0.226733063,-2.710558171,1939.751374,239.4470561,2:00,6.401524858,1.901224251,7.118074546,-23.69293447,11.77961364,10.07897308,3.823748553,0.378035364,80.01086877,-5.424506765,-0.598324652,0.425421341,-6.737660707,4.52776376,-1.739079126,50,6.278503354,5.615664538,-127.1838339,-1.235060436,-11.03838179,26.03186264,-24.75616463
181,5/31/2018,1,4,Player A,111111,Right,Left,Windup,5,Bottom,0,2,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,86.29910616,-0.350647054,-2.110788141,1960.882666,244.9076511,2:15,6.461536869,1.978999619,6.772614253,-25.9951846,10.33271925,9.991205162,3.571133721,0.976815041,79.98828984,-5.931667668,-0.042844383,0.430597487,-6.378619666,3.686269769,-1.841691712,50,6.326032086,4.232866452,-125.989349,-1.637200105,-10.3538142,23.23048327,-26.19047307
180,5/31/2018,1,3,Player A,111111,Right,Left,Windup,5,Bottom,0,2,0,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.09313459,-0.694437072,-3.457108672,1972.664148,244.4674061,2:15,6.436317869,2.025594959,7.206416321,-26.01846228,9.807229273,8.902167014,3.234110071,-0.283486638,80.16508139,-6.307291499,-1.597399271,0.427565967,-6.153068914,3.522389034,-1.823078726,50,6.285620665,7.25646664,-125.6685448,-2.313625739,-9.979166817,22.08634826,-26.46136953
179,5/31/2018,1,2,Player A,111111,Right,Left,Windup,5,Bottom,0,1,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,87.82413907,-0.083103293,-1.579559587,1976.61871,236.4756216,2:00,6.469722876,1.974290085,6.750983541,-22.02652018,13.14031806,11.16624102,4.169204166,1.562073126,81.14943269,-4.903596752,0.720669269,0.423556008,-6.899797259,5.168458369,-1.872328863,50,6.353349581,3.067550872,-128.219915,-0.921347413,-11.57958285,24.49926049,-23.50008472
178,5/31/2018,1,1,Player A,111111,Right,Left,Windup,5,Bottom,0,0,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,87.79287928,-1.552830399,-1.221236085,2007.161295,233.8423099,1:45,6.544105093,1.849968352,6.95563351,-22.07179965,12.7338159,9.603786465,2.898254673,1.630235599,81.62491306,-6.379394337,0.774444698,0.421341312,-5.971591434,5.334593455,-1.775362492,50,6.335656421,2.346497587,-128.2272554,-4.187586449,-10.06046372,23.56472056,-23.18674852
138,5/31/2018,3,4,Player A,111111,Right,Right,Windup,4,Bottom,2,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.90113065,-0.301252943,-1.881743995,2618.921907,86.52954711,9:00,6.324605706,1.988821406,6.395575231,-41.40843286,4.999566472,-13.43807128,2.156166192,-0.86919654,71.64121613,-8.742962762,-4.366747835,0.48747378,6.507205184,0.728466075,-1.844979033,50,6.180740181,4.149351273,-112.2625443,-1.906292356,8.346873584,19.34811488,-31.239636
137,5/31/2018,3,3,Player A,111111,Right,Right,Windup,4,Bottom,2,0,2,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,90.90067879,-2.454432737,-4.548628835,2210.420351,219.6671749,1:15,6.407345797,1.745790448,7.053035586,-16.68152522,15.81010112,8.238195106,2.401355764,-1.6286403,84.60961672,-6.23760792,-2.829039233,0.406868124,-5.989470744,7.256362749,-1.466398246,50,6.147314303,10.19193956,-132.3480872,-6.221367857,-10.79234748,24.03635233,-19.09890526
136,5/31/2018,3,2,Player A,111111,Right,Right,Windup,4,Bottom,2,0,1,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,89.39830983,-0.983492996,-3.079475204,2079.008384,238.7943763,2:00,6.46517969,1.854249066,7.138246678,-21.67698168,12.05546722,10.51785757,3.372505332,0.029572783,82.14861475,-5.783874925,-0.88805442,0.414691847,-7.082094669,4.890381275,-1.671123681,50,6.297070801,6.597159578,-130.3780657,-2.92136816,-12.20517871,27.0954135,-23.74603676
135,5/31/2018,3,1,Player A,111111,Right,Right,Windup,4,Bottom,2,0,0,Sinker,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.89766313,-2.050786651,-4.141224414,1958.090907,247.4538056,2:15,6.500568085,1.688461861,7.385312447,-23.8111064,9.746663753,10.32987165,2.256151997,-1.106120941,82.69101275,-7.251295556,-1.994824856,0.413599401,-7.186922801,3.848102672,-1.458111558,50,6.277381201,8.998182807,-129.5934669,-5.370270002,-12.3679805,24.05629919,-25.55184596
134,5/31/2018,2,5,Player A,111111,Right,Left,Windup,4,Bottom,1,2,2,Sinker,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.20278813,-0.894932456,-2.061944188,2022.954891,242.0610452,2:00,6.277827726,1.894267804,7.212815765,-22.14849123,10.85030146,9.823441529,3.222992974,0.940171369,82.94993669,-5.798729163,0.000693782,0.410083982,-6.427909441,4.200699102,-1.774754546,50,6.116660875,4.342384989,-131.6592354,-2.759026393,-11.29684002,27.62377444,-24.79145766
133,5/31/2018,2,4,Povse,111111,Right,Left,Windup,4,Bottom,1,2,1,Sinker,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.65664541,-0.951923392,-2.513915157,2003.719626,246.7473411,2:15,6.515950322,1.866835811,7.171345664,-24.2449536,9.932069588,10.07356689,3.228330602,0.520700544,81.66053078,-6.253749847,-0.407206712,0.417459331,-6.674893245,3.691180791,-1.719036031,50,6.349888619,5.281575126,-129.3787391,-2.915501468,-11.34035089,26.40030407,-25.90289427
132,5/31/2018,2,3,Povse,111111,Right,Left,Windup,4,Bottom,1,2,0,Sinker,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,89.25239353,-2.745130139,-2.896603322,2051.004499,217.3793645,1:15,6.417921683,1.851431103,7.059820873,-17.97575881,15.72880506,7.461311104,2.040982257,-0.083719423,82.85439859,-6.782677711,-1.323281396,0.414517646,-5.217129102,7.326073829,-1.674950972,50,6.140103413,6.291172139,-130.1389929,-6.806787327,-9.044684664,24.52326379,-19.47318831
131,5/31/2018,2,2,Povse,111111,Right,Left,Windup,4,Bottom,1,1,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,89.05936505,-0.058733429,-3.042116759,1977.695757,220.0058144,1:15,6.461979238,2.036855654,7.063204237,-17.80796092,16.03455484,8.430089744,4.550754234,0.059878513,82.2363364,-4.084505964,-1.270394676,0.415378733,-5.809706884,6.8358421,-1.851482333,50,6.35032258,6.56006378,-129.9430547,-0.6773704,-10.02452956,24.89074394,-20.37894381
130,5/31/2018,2,1,Povse,111111,Right,Left,Stretch,4,Bottom,0,0,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,1,0,,89.38817419,-0.664132,-1.60220633,2099.833699,229.2526644,1:45,6.432150629,1.840047764,7.01066512,-18.55194019,15.11322384,10.82630207,3.903298863,1.382747957,82.51799288,-4.833819674,0.641212248,0.414271387,-6.785711272,6.468895289,-1.743015178,50,6.282162645,3.211745488,-130.5296052,-2.097480736,-11.78834433,25.69213856,-20.9360866
160,5/31/2018,3,1,Player B,111112,Right,Left,Stretch,6,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,92.11888154,-3.155479294,-2.014800458,2308.507549,180.6155565,12:00,6.21403106,2.083948065,5.952275778,-14.90803778,18.38028282,0.111451392,2.055743965,0.223826072,83.0531547,-5.806695806,-1.975288901,0.416905516,-0.766063509,11.48185903,-1.915654798,50,5.903443755,4.697701182,-133.7387604,-7.859872582,-1.365443352,33.1121074,-11.70860685
129,5/31/2018,1,2,Povse,111111,Right,Right,Windup,4,Bottom,0,0,1,Fastball,Curveball,InPlay,Undefined,LineDrive,Single,0,0,,75.37573948,0.253355243,-1.198214718,2561.745851,55.00565332,7:45,6.435408813,2.052099985,6.017804411,-53.11463054,-4.150836408,-14.73762866,1.775167643,-0.290469808,70.43956601,-10.32705049,-3.912029879,0.500869353,7.289897073,-4.354601786,-1.947979691,50,6.32246149,2.80973779,-110.0818655,-1.274041814,8.976902188,18.89396437,-37.53637863
128,5/31/2018,1,1,Povse,111111,Right,Right,Windup,4,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.77786161,1.496296762,-0.378008996,2560.155606,53.83460702,7:45,6.461817856,2.062764103,6.727620936,-53.78406871,-2.681068252,-12.54946654,2.862479801,0.665528443,67.76064229,-9.417911145,-2.718961159,0.511812012,6.496391931,-3.983006928,-2.033174984,50,6.440404603,1.100441235,-106.3726963,1.216289909,7.465184627,17.74690832,-36.75103258
159,5/31/2018,2,3,Player B,111112,Right,Left,Windup,6,Top,1,1,1,ChangeUp,ChangeUp,InPlay,Undefined,FlyBall,Double,0,0,,87.92752187,-1.631651825,-2.287407408,1666.113666,195.848567,12:30,6.263893116,2.385283122,6.028121992,-25.35272821,10.61978693,3.226971331,2.659989307,0.533526253,80.35782157,-6.228272288,-1.662453501,0.433260616,-2.446398599,6.74967972,-2.199068821,50,6.076995782,5.00077285,-127.9062278,-4.446506015,-4.039029292,27.21621555,-21.0302578
158,5/31/2018,2,2,Player B,111112,Right,Left,Windup,6,Top,1,0,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,88.78203295,-3.206648804,-3.11383586,1545.493374,229.3984716,1:45,6.154886616,2.732826607,5.825354212,-25.99166773,9.635503985,12.41667797,1.015429885,0.865403042,81.38262893,-7.884349382,-0.772559856,0.431191173,-7.556265173,6.611884799,-2.473571932,50,5.824962204,6.585453564,-128.887103,-8.089456116,-12.6935739,27.12262603,-21.06691476
157,5/31/2018,2,1,Player B,111112,Right,Left,Windup,6,Top,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.85460145,-3.835261857,-2.795297151,2285.325704,199.9104156,12:45,6.110132627,2.809160737,5.882917669,-13.39587364,21.01928586,7.910298596,1.435176873,0.867232501,81.81978654,-6.200408304,-1.284598872,0.423848337,-5.205641677,13.09606086,-2.577027144,50,5.73837581,6.158422998,-131.7159845,-9.269729505,-8.999025316,32.14762081,-9.534806272
156,5/31/2018,1,1,Player B,111112,Right,Left,Windup,6,Top,0,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,93.39300362,-3.169379596,-3.334706187,2262.609052,205.3614093,12:45,6.12834115,2.490745158,5.975629521,-16.10340049,16.03199208,8.017286821,1.855555881,0.058577907,84.92192457,-6.035257432,-1.809974563,0.409680191,-5.346222541,10.11922911,-2.218089972,50,5.816877398,7.615332607,-135.5378866,-8.050072358,-9.883808101,31.32838679,-13.46616315
142,5/31/2018,6,3,Player B,111112,Right,Left,Stretch,5,Top,2,1,1,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,88.20434481,-2.083089286,-2.066876488,1551.24698,202.9732647,12:45,6.089308659,2.264274897,5.817247096,-27.13713648,8.628045884,4.022560598,1.90861916,0.676635324,81.35198608,-6.967010161,-1.29837467,0.43201938,-2.736978656,5.705486818,-2.089310744,50,5.855072245,4.490862348,-128.3328898,-5.569849111,-4.589172825,25.21056575,-22.60749056
141,5/31/2018,6,2,Player B,111112,Right,Left,Stretch,5,Top,2,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.31903853,-3.108832373,-1.734850025,2186.343317,183.1318553,12:00,6.401015066,2.129548163,6.007910739,-9.111781604,23.74056723,1.260820578,2.772844764,0.627944769,83.62693793,-4.670873914,-1.478745447,0.414188129,-1.259062806,14.29198154,-1.987044123,50,6.101012672,4.016289733,-134.1338389,-7.57245255,-2.273038523,31.47041993,-6.372139038
