player_code,year,tpa,sb,avg,slg,avg_exit_speed,hard_hit_perc
2187714,2015,189,6,0.220125786,0.320754717,91.66587185,0.384615385
2649828,2015,188,0,0.274853801,0.385964912,,
2768991,2014,188,2,0.2,0.333333333,84.39512406,0
2187936,2014,188,3,0.288135593,0.316384181,82.33493419,0.038461538
2250528,2015,188,2,0.25433526,0.369942197,82.2217879,0
2208900,2015,188,0,0.206060606,0.278787879,85.66379987,0.211538462
2248242,2018,188,5,0.300578035,0.462427746,90.98911646,0.416666667
2522477,2013,187,3,0.2625,0.35,82.87244472,0
2649322,2015,187,19,0.299401198,0.467065868,87.41655623,0.333333333
2281716,2017,187,6,0.297619048,0.398809524,83.51734419,0.186440678
2150760,2016,187,6,0.262857143,0.308571429,85.62778976,0.244444444
2195544,2016,187,0,0.216049383,0.37654321,92.04127875,0.483870968
2570133,2016,186,4,0.265432099,0.37654321,88.36330254,0.088235294
2648770,2011,186,4,0.198795181,0.313253012,,
2300304,2018,185,7,0.25,0.341463415,86.27168593,0.339449541
2161176,2015,185,0,0.204968944,0.322981366,84.05821937,0.256410256
2267718,2017,185,5,0.264367816,0.367816092,82.62093059,0.178294574
2171580,2016,185,1,0.298780488,0.481707317,86.5932906,0.352380952
2778030,2016,184,0,0.23699422,0.36416185,82.94698385,0.066666667
1831080,2015,184,1,0.2,0.4,87.85949085,0.333333333
2215740,2015,184,1,0.165680473,0.201183432,82.08733785,0.074074074
2265858,2016,184,3,0.27607362,0.423312883,91.03094503,0.4375
2632371,2010,183,4,0.21875,0.275,,
2683132,2011,183,4,0.280254777,0.49044586,,
2874262,2016,183,1,0.253012048,0.331325301,85.5430992,0.15
2256762,2015,183,16,0.24375,0.34375,86.82799117,0.2
2239554,2016,183,2,0.227848101,0.316455696,86.41830054,0.217391304
2232072,2017,183,9,0.25,0.294871795,82.92748941,0.051282051
2554033,2012,182,2,0.211180124,0.279503106,,
2678785,2016,182,1,0.219512195,0.341463415,83.63437321,0.06741573
2236656,2017,182,2,0.261363636,0.4375,83.09782972,0.220779221
2219184,2018,182,9,0.242236025,0.372670807,85.91151951,0.278350515
2293746,2018,182,1,0.222929936,0.25477707,83.77095663,0.166666667
2597733,2010,181,5,0.265060241,0.34939759,,
2732099,2012,181,1,0.282208589,0.484662577,,
2818418,2013,181,2,0.272108844,0.408163265,,
2280228,2017,181,1,0.290540541,0.412162162,84.21218362,0.23943662
2216406,2015,181,0,0.225,0.28125,88.86429286,0.375
2259150,2017,181,3,0.228395062,0.327160494,81.63354692,0.217821782
2300556,2018,181,6,0.253164557,0.32278481,83.5475947,0.179104478
2630968,2010,180,3,0.186746988,0.240963855,,
2677865,2010,180,2,0.260606061,0.4,,
2864970,2014,180,1,0.228395062,0.296296296,,
2229660,2016,180,1,0.21875,0.24375,78.54548422,0.012048193
2265744,2016,180,2,0.303225806,0.548387097,86.52500727,0.318181818
2289996,2018,180,4,0.219512195,0.390243902,84.41195286,0.218181818
2258898,2017,179,1,0.255033557,0.409395973,88.95936833,0.40776699
2248800,2016,179,14,0.311688312,0.428571429,88.23210362,0.363636364
2175750,2017,179,14,0.327044025,0.553459119,85.28313336,0.3125
2862693,2016,178,11,0.201298701,0.227272727,84.94055294,0.120879121
2244480,2014,178,9,0.171974522,0.229299363,85.44678921,0.272727273
2251488,2016,178,4,0.227272727,0.266233766,80.98347343,0.115384615
2283168,2018,177,3,0.222222222,0.431372549,90.60473983,0.452631579
2597733,2012,176,7,0.234567901,0.364197531,,
2271438,2017,176,2,0.240740741,0.339506173,87.25215758,0.227848101
2244660,2018,176,20,0.267973856,0.39869281,86.47907081,0.32231405
833932,2010,175,2,0.269230769,0.397435897,,
2297676,2018,175,9,0.261744966,0.315436242,83.9885757,0.144144144
2247864,2017,175,1,0.186046512,0.279069767,85.73504876,0
2868581,2016,174,3,0.339622642,0.522012579,83.65260922,0.136363636
2232966,2014,174,11,0.24852071,0.313609467,84.58615988,0.2
2284782,2018,174,4,0.179310345,0.213793103,78.64637427,0
943803,2010,173,0,0.265822785,0.392405063,,
1900787,2010,173,2,0.25,0.31875,,
2769911,2013,173,9,0.335664336,0.41958042,,
2628369,2010,172,2,0.236486486,0.297297297,,
2684857,2015,172,1,0.24,0.4,88.07291197,0.344827586
2250678,2018,172,2,0.248322148,0.308724832,85.92417652,0.256880734
2501524,2012,171,0,0.25308642,0.333333333,,
2175846,2016,171,2,0.269736842,0.368421053,88.63105202,0.389380531
2218176,2017,171,6,0.311258278,0.529801325,85.63851535,0.290697674
2567764,2013,170,1,0.245283019,0.308176101,82.84045287,0
2179218,2017,170,5,0.25625,0.43125,87.75931228,0.346153846
2270298,2017,169,4,0.253424658,0.445205479,89.44424324,0.341772152
2236386,2018,169,1,0.275641026,0.41025641,85.87530817,0.292307692
2826790,2016,168,0,0.273972603,0.404109589,90.27647246,0.203125
2226318,2015,168,1,0.253333333,0.42,82.27748755,0.125
1917876,2010,167,0,0.218543046,0.370860927,,
2589177,2012,167,0,0.232876712,0.301369863,,
2708248,2013,167,12,0.344370861,0.463576159,,
2777363,2016,167,12,0.264900662,0.370860927,85.27738197,0.106382979
2253570,2016,167,0,0.205298013,0.304635762,86.88784164,0.35
2294094,2018,167,6,0.170212766,0.212765957,85.28522739,0.257425743
2234370,2015,167,3,0.208333333,0.375,87.92782872,0.333333333
2727890,2011,166,11,0.355704698,0.530201342,,
2159742,2018,166,2,0.277419355,0.406451613,84.24437288,0.151724138
2152794,2014,166,1,0.209459459,0.304054054,76.039969,0
2282382,2017,166,4,0.3,0.453333333,82.59331159,0.118644068
2232138,2018,166,2,0.230769231,0.314102564,88.15699616,0.344262295
1239744,2014,165,13,0.302013423,0.469798658,88.99234015,0.2
2782469,2014,165,6,0.241134752,0.319148936,82.09001511,0
2820902,2013,165,0,0.317241379,0.4,,
2191710,2014,165,2,0.211678832,0.233576642,87.59239744,0.5
2261970,2016,165,0,0.236842105,0.421052632,83.52815189,0.166666667
2274876,2018,165,4,0.20661157,0.214876033,82.98829338,0.191780822
2287716,2018,165,2,0.283783784,0.459459459,87.43393685,0.350649351
2522477,2015,164,3,0.267605634,0.345070423,79.46631906,0
2777363,2014,164,5,0.257142857,0.335714286,77.00899839,0
2820488,2016,164,0,0.222222222,0.388888889,89.81962694,0.175
2263512,2017,164,6,0.183673469,0.224489796,82.71263789,0.1
2862693,2014,163,8,0.266666667,0.385185185,,
2255466,2018,163,10,0.19379845,0.201550388,83.49625207,0.153061224
2256048,2018,163,0,0.262820513,0.41025641,85.95251106,0.327868852
2823501,2015,162,10,0.289855072,0.31884058,83.19302139,0
2251458,2018,162,3,0.24137931,0.420689655,89.31990373,0.407894737
2262348,2017,162,4,0.214765101,0.348993289,84.5956369,0.197183099
2282982,2017,162,10,0.22556391,0.293233083,77.65192197,0.033333333
2683201,2010,161,3,0.273333333,0.406666667,,
2739275,2012,161,2,0.321167883,0.474452555,,
2800133,2013,161,3,0.281481481,0.414814815,,
2823501,2016,160,10,0.216783217,0.27972028,85.83363663,0.034482759
2236638,2016,160,10,0.216783217,0.27972028,85.71104143,0.166666667
2632371,2011,159,7,0.22147651,0.268456376,,
2295474,2018,159,4,0.204379562,0.313868613,82.93621944,0.227722772
2236704,2016,158,2,0.206349206,0.253968254,83.15949642,0.073170732
2864648,2015,157,1,0.248175182,0.364963504,86.37928636,0.166666667
2214060,2014,157,7,0.275362319,0.434782609,85.31027095,0.266666667
2252154,2016,157,1,0.173611111,0.243055556,83.52901192,0.071428571
2239698,2018,157,4,0.251748252,0.356643357,83.59546509,0.171428571
2278680,2017,157,1,0.391666667,0.533333333,87.04435528,0.321100917
1239744,2013,156,3,0.243055556,0.319444444,87.99910537,0.166666667
2677359,2010,156,0,0.295774648,0.436619718,,
2777363,2015,156,5,0.204225352,0.316901408,82.44274808,0.076923077
2143122,2016,156,1,0.25170068,0.285714286,84.43069625,0.185185185
2235222,2016,156,1,0.176470588,0.286764706,84.20488237,0.260869565
2775730,2013,155,2,0.233576642,0.313868613,,
2278854,2017,155,7,0.230215827,0.338129496,81.19873158,0.108108108
2265414,2018,154,3,0.23255814,0.286821705,80.80707913,0.116666667
2268480,2016,154,0,0.198412698,0.301587302,80.03919171,0.090909091
2294160,2018,154,2,0.223076923,0.353846154,83.04554266,0.179487179
2242848,2016,154,0,0.231343284,0.395522388,82.20010642,0.264150943
2678946,2010,153,4,0.287769784,0.410071942,,
2259570,2015,153,2,0.296296296,0.414814815,92.02190643,0.5
905163,2013,152,0,0.204379562,0.299270073,93.62846103,0.461538462
2817245,2013,152,2,0.272,0.384,,
2600907,2010,151,0,0.246153846,0.415384615,,
2695322,2016,151,0,0.236220472,0.393700787,85.8375497,0.271604938
2799213,2013,151,0,0.3,0.4,,
1740132,2018,151,1,0.348484848,0.598484848,89.51355827,0.391752577
2276604,2018,151,2,0.183823529,0.272058824,81.44138687,0.233333333
2237844,2016,151,7,0.26119403,0.380597015,82.78110081,0.15
2241576,2015,151,15,0.240875912,0.335766423,85.17944777,0.090909091
2291772,2018,149,3,0.3125,0.3671875,83.44154842,0.091954023
2286042,2018,149,2,0.275590551,0.377952756,81.91819182,0.066666667
2297094,2018,149,1,0.28030303,0.439393939,85.0453438,0.246753247
2249412,2017,148,6,0.290322581,0.419354839,86.6760854,0.333333333
2284902,2018,148,11,0.225806452,0.362903226,83.87984256,0.229166667
2254722,2017,148,3,0.261538462,0.407692308,83.59724765,0.210526316
2200338,2018,148,0,0.255474453,0.547445255,88.682564,0.473684211
2239674,2016,148,2,0.256944444,0.409722222,82.83152986,0.333333333
2259978,2017,147,0,0.261538462,0.523076923,89.92973954,0.432432432
2290938,2018,147,5,0.219512195,0.308943089,84.49848734,0.125
2684857,2011,146,4,0.217741935,0.314516129,,
2215992,2016,146,0,0.244094488,0.377952756,88.92153953,0.411764706
2282622,2017,146,3,0.305343511,0.427480916,83.84570744,0.202898551
2263392,2018,146,10,0.241935484,0.282258065,82.50881889,0.1
2878241,2016,145,6,0.230769231,0.299145299,,
2189808,2015,145,0,0.272058824,0.360294118,82.89150848,0.25
2215746,2015,145,1,0.233576642,0.270072993,81.08865582,0.125
2215704,2016,145,0,0.226277372,0.255474453,82.07534338,0.153846154
2266272,2016,145,0,0.214876033,0.305785124,85.29467384,0.130434783
1901109,2011,144,2,0.198412698,0.333333333,,
2417229,2013,144,1,0.168,0.232,84.97503379,0
2282016,2017,144,8,0.204918033,0.237704918,83.51060485,0.111111111
2225940,2014,144,0,0.198473282,0.335877863,85.72271887,0
2196408,2014,143,11,0.3046875,0.4609375,85.20658818,0.225806452
2736860,2014,142,2,0.239669421,0.388429752,,
2260626,2017,142,0,0.3,0.338461538,83.32973787,0.207317073
2179188,2015,142,0,0.178294574,0.271317829,77.33061885,0
833081,2010,141,1,0.238095238,0.396825397,,
2678417,2010,141,2,0.20610687,0.290076336,,
2227368,2018,141,1,0.203007519,0.22556391,84.87735995,0.268518519
2506446,2013,140,0,0.248062016,0.348837209,93.61105728,0
2279424,2018,140,2,0.16,0.2,79.68357349,0.084337349
2269218,2016,140,2,0.21875,0.296875,85.19446571,0.237288136
2864648,2014,139,1,0.282051282,0.341880342,,
2280486,2017,139,9,0.252173913,0.304347826,85.09938551,0.266666667
1239744,2011,138,5,0.274193548,0.39516129,,
2683132,2010,138,2,0.25,0.459677419,,
2768991,2015,138,1,0.2,0.408333333,,
2856851,2014,138,11,0.3359375,0.5234375,82.98075003,0.06
2148162,2017,138,1,0.235294118,0.361344538,85.32020574,0.23655914
2267898,2016,138,1,0.238095238,0.365079365,87.48895901,0.272727273
2815980,2014,137,3,0.222222222,0.282051282,78.27532419,0
2205108,2016,137,0,0.274193548,0.35483871,81.01439217,0.054945055
2190336,2015,137,25,0.24,0.272,81.52495867,0.133333333
2245578,2015,136,1,0.232,0.264,81.82156214,0.088235294
2570823,2010,135,2,0.236220472,0.31496063,,
2649322,2011,135,10,0.276785714,0.4375,,
2862900,2015,135,1,0.218181818,0.245454545,82.97280227,0
2214870,2016,135,5,0.313559322,0.43220339,88.34836999,0.357142857
2254974,2017,135,2,0.193277311,0.226890756,86.03263976,0.275
2615857,2014,134,2,0.2,0.3,83.9822491,0.142857143
2874193,2014,134,1,0.229508197,0.385245902,90.47194893,0.222222222
1613094,2014,134,0,0.271929825,0.289473684,83.13783762,0.145833333
2695805,2015,133,0,0.284615385,0.330769231,,
2725337,2011,133,6,0.333333333,0.5,,
2288796,2018,133,1,0.283018868,0.547169811,88.75305391,0.392857143
2294466,2018,133,2,0.235772358,0.390243902,87.33232486,0.340909091
2208972,2016,132,0,0.155737705,0.221311475,84.44188643,0.219178082
2240262,2015,132,3,0.35042735,0.478632479,88.34567323,0.285714286
2247288,2014,132,1,0.297520661,0.479338843,83.46296749,0.2
2293620,2018,132,4,0.215517241,0.431034483,88.39693964,0.26984127
2826790,2014,131,1,0.1875,0.3125,,
2236338,2016,131,5,0.168224299,0.224299065,83.99294247,0
1256649,2016,130,0,0.174311927,0.256880734,84.82515997,0.129032258
2689802,2012,130,1,0.298245614,0.438596491,,
2825203,2013,130,1,0.236842105,0.342105263,,
2252316,2016,130,3,0.241666667,0.275,80.60601289,0.022727273
2582024,2011,129,5,0.182608696,0.226086957,,
2724946,2011,129,5,0.37037037,0.564814815,,
2173098,2015,129,2,0.309734513,0.654867257,87.56093102,0.4
2726556,2011,128,2,0.273504274,0.401709402,,
2864648,2016,128,3,0.210526316,0.280701754,83.07465556,0.058823529
2245212,2015,128,0,0.220338983,0.322033898,82.83060172,0.166666667
2280480,2018,128,0,0.189655172,0.310344828,84.02041066,0.243243243
2280306,2018,128,1,0.214953271,0.336448598,81.59889603,0.108108108
902449,2015,127,0,0.211009174,0.275229358,87.58061972,0.083333333
2726832,2011,127,3,0.247706422,0.385321101,,
2782262,2016,127,0,0.223214286,0.410714286,91.28804704,0.373333333
2874216,2017,127,0,0.282051282,0.401709402,87.45013273,0.227272727
2732099,2014,126,0,0.196078431,0.294117647,84.87008974,0.25
2255556,2017,126,0,0.2,0.257142857,85.66823577,0.260869565
2300364,2018,126,11,0.294642857,0.375,87.175811,0.262295082
2270838,2018,126,3,0.212389381,0.256637168,83.54171234,0.205882353
2256906,2016,125,8,0.272727273,0.343434343,86.75121544,0.232142857
2258364,2017,125,4,0.211538462,0.307692308,85.68039432,0.241935484
2783320,2015,124,1,0.183333333,0.241666667,75.31668624,0
2224338,2015,124,3,0.234782609,0.460869565,85.93200521,0.261904762
2271732,2018,124,1,0.205607477,0.261682243,83.3018091,0.05952381
2260344,2017,124,0,0.254716981,0.29245283,83.96499189,0.109090909
2291658,2018,124,0,0.300970874,0.417475728,86.06154219,0.308823529
2287776,2018,124,6,0.213675214,0.418803419,83.1189008,0.24137931
2273226,2018,124,4,0.186915888,0.242990654,83.29130703,0.042857143
2602885,2011,123,1,0.267857143,0.4375,,
1993404,2018,123,0,0.221153846,0.326923077,87.22277566,0.287671233
2260644,2017,123,6,0.239316239,0.393162393,86.26619459,0.304347826
2799213,2014,122,1,0.174311927,0.229357798,83.10581711,0
2222454,2016,122,4,0.236842105,0.254385965,80.32215705,0.064516129
2282682,2017,122,5,0.252336449,0.355140187,85.00392856,0.166666667
2643273,2010,121,0,0.245283019,0.443396226,,
2649828,2014,121,0,0.254385965,0.385964912,82.70048981,0.166666667
2678785,2010,121,2,0.241071429,0.410714286,,
2792819,2016,121,2,0.222222222,0.351851852,85.98867337,0.214285714
2727890,2016,120,5,0.29245283,0.330188679,84.57135107,0.034482759
2867983,2016,120,1,0.271929825,0.315789474,86.99719732,0.1
2267532,2016,120,0,0.281818182,0.427272727,87.57598304,0.111111111
2278146,2017,120,3,0.194444444,0.296296296,87.35222199,0.36
2224602,2017,120,2,0.271028037,0.392523364,84.96585091,0.234567901
2476638,2012,119,0,0.27,0.39,,
2624804,2011,119,0,0.261682243,0.411214953,,
2679061,2011,119,2,0.183673469,0.255102041,,
2238594,2015,119,2,0.20952381,0.285714286,67.86751895,0
2221752,2017,119,0,0.142857143,0.180952381,87.03620069,0.254545455
2206632,2015,119,1,0.247619048,0.333333333,81.78235276,0
2695805,2016,118,2,0.181818182,0.190909091,79.94500406,0.015873016
2286456,2017,118,2,0.294117647,0.392156863,85.5741285,0.333333333
2197914,2016,118,1,0.203883495,0.300970874,82.7394886,0.130434783
2270334,2016,118,1,0.269230769,0.461538462,89.59035401,0.5
1737900,2017,117,9,0.301886792,0.424528302,83.53493455,0.193548387
2168274,2014,117,5,0.240740741,0.342592593,84.24148821,0.119047619
2288268,2018,117,3,0.23853211,0.311926606,81.61632876,0
2649828,2013,116,0,0.306122449,0.418367347,,
2276970,2018,116,4,0.235849057,0.349056604,82.50395295,0.104166667
2294526,2018,116,0,0.154545455,0.245454545,82.74490227,0.105882353
2231508,2016,116,0,0.175925926,0.314814815,86.66738597,0.329113924
2767059,2015,115,6,0.204545455,0.295454545,80.56645719,0.090909091
2815980,2013,115,3,0.255319149,0.35106383,,
1949432,2010,114,1,0.188679245,0.226415094,,
2478823,2011,114,4,0.254901961,0.343137255,,
2874262,2014,114,0,0.225490196,0.343137255,86.58858784,0
2214024,2015,114,0,0.285714286,0.342857143,86.84126545,0
2249664,2018,113,2,0.217821782,0.287128713,84.85693927,0.266666667
2770509,2014,112,0,0.245283019,0.330188679,73.99287935,0
2806757,2013,112,0,0.270833333,0.427083333,,
2864970,2015,112,0,0.276190476,0.361904762,90.77176349,0
2159604,2014,112,0,0.188118812,0.267326733,73.69130933,0
2226030,2016,111,1,0.288461538,0.432692308,83.93398719,0.125
2286708,2017,111,4,0.184466019,0.223300971,77.80608638,0.025641026
2000142,2018,111,0,0.300970874,0.368932039,90.53249964,0.425
2649322,2013,110,13,0.306930693,0.475247525,,
2769911,2015,110,0,0.21875,0.239583333,86.05395653,0.0625
2232168,2016,110,1,0.25,0.37,83.00323979,0.125
2260794,2017,110,3,0.191919192,0.343434343,85.52315236,0.255813953
2283156,2017,110,1,0.237623762,0.257425743,82.66597092,0.191176471
2290050,2018,110,4,0.295454545,0.443181818,84.58641889,0.236363636
2493474,2010,109,0,0.216494845,0.319587629,,
2601068,2014,109,0,0.17,0.27,83.96863767,0.125
2271264,2017,109,0,0.255319149,0.35106383,86.82382647,0.340909091
2255106,2015,109,7,0.254901961,0.274509804,84.25849075,0
2683822,2010,108,0,0.343434343,0.464646465,,
2863567,2014,108,3,0.238636364,0.284090909,,
2544718,2010,107,4,0.204301075,0.365591398,,
2648770,2014,107,0,0.295918367,0.469387755,,
2285958,2018,107,0,0.168421053,0.221052632,83.11880623,0
2175462,2018,107,0,0.131868132,0.230769231,86.70381946,0.338983051
2286594,2018,107,3,0.238636364,0.272727273,78.84245947,0.139534884
2473004,2014,106,1,0.237113402,0.298969072,78.24987225,0.214285714
2649322,2012,106,11,0.24742268,0.319587629,,
2900298,2016,106,10,0.287234043,0.308510638,81.39310344,0
2174658,2014,106,0,0.360465116,0.546511628,91.67532079,0.5
2661374,2012,105,6,0.282608696,0.304347826,,
2677359,2011,105,0,0.239583333,0.479166667,,
2865200,2014,105,2,0.130434783,0.163043478,,
2128632,2016,105,0,0.1875,0.291666667,85.81285643,0.333333333
343043,2010,104,0,0.193548387,0.258064516,,
2615857,2012,104,0,0.318681319,0.428571429,,
2248038,2017,104,0,0.127906977,0.174418605,85.28953536,0.363636364
2215668,2017,104,0,0.279569892,0.365591398,85.74964578,0.266666667
2588855,2011,103,0,0.204301075,0.215053763,,
2862900,2014,103,0,0.218390805,0.252873563,85.59658035,0.083333333
2588855,2010,102,0,0.193548387,0.247311828,,
2678624,2012,102,1,0.288888889,0.411111111,,
2863567,2015,102,0,0.244680851,0.255319149,,
2246862,2017,102,5,0.313131313,0.393939394,85.40597954,0.265625
2291076,2018,102,1,0.230769231,0.32967033,84.25649407,0.24137931
2193048,2016,101,0,0.290697674,0.406976744,81.91341088,0.222222222
2284200,2018,101,3,0.136842105,0.178947368,77.21173906,0
2200698,2014,101,0,0.213483146,0.426966292,86.50129305,0.27027027
2782262,2014,100,6,0.317647059,0.505882353,92.92444253,0.391304348
2240064,2018,100,2,0.2,0.233333333,77.96437243,0.094594595
2236902,2018,99,0,0.191489362,0.265957447,84.28310951,0.223684211
2279814,2018,99,1,0.188235294,0.247058824,84.2835408,0.134615385
2648770,2013,98,1,0.215053763,0.365591398,,
2237622,2017,98,5,0.238636364,0.329545455,72.13755404,0.1
2278980,2017,97,2,0.231707317,0.280487805,80.74693571,0.117647059
2489426,2010,96,0,0.240963855,0.289156627,,
2728741,2011,96,1,0.225352113,0.309859155,,
2770509,2016,96,0,0.213483146,0.359550562,87.82281294,0.20754717
2225268,2017,96,0,0.279069767,0.441860465,83.28862848,0.246153846
2300820,2018,96,0,0.288888889,0.377777778,86.47207849,0.3
2261526,2018,96,3,0.219512195,0.390243902,85.94223972,0.169811321
2209320,2016,96,0,0.22826087,0.391304348,88.30792371,0.288461538
2158164,2016,96,0,0.189873418,0.303797468,86.58135035,0.285714286
2601896,2013,95,0,0.202380952,0.226190476,,
2728810,2011,95,2,0.255813953,0.360465116,,
2245050,2015,95,0,0.147727273,0.159090909,84.96220066,0.285714286
2231184,2014,95,1,0.21686747,0.277108434,72.58466534,0
2255244,2016,95,1,0.155844156,0.233766234,84.46715965,0.142857143
2226312,2015,95,3,0.160493827,0.185185185,71.89881297,0
2295342,2018,95,5,0.160493827,0.209876543,81.70410769,0.078947368
439850,2010,94,1,0.204545455,0.306818182,,
2190702,2015,94,1,0.306818182,0.5,87.94238473,0.392857143
2234712,2015,94,0,0.302325581,0.406976744,89.31727479,0.214285714
2251158,2018,94,0,0.235294118,0.364705882,83.90103752,0.206896552
2920285,2016,93,0,0.178571429,0.19047619,83.35827374,0.125
2206398,2015,93,8,0.227272727,0.25,76.56918322,0
2254908,2018,93,3,0.174418605,0.209302326,82.27979075,0.159090909
2254164,2015,93,5,0.265822785,0.430379747,86.30717143,0.2
2820350,2014,92,0,0.130952381,0.166666667,,
2229564,2017,92,1,0.280898876,0.415730337,88.52820115,0.296875
1950053,2016,91,0,0.298850575,0.425287356,85.65638083,0.057142857
2642353,2012,91,1,0.0875,0.15,,
2226192,2015,91,3,0.230769231,0.320512821,85.03978789,0.090909091
2175132,2014,91,0,0.240963855,0.397590361,85.54044791,0
2252040,2017,91,0,0.173913043,0.246376812,82.54754421,0.083333333
2819223,2013,90,8,0.298701299,0.350649351,,
2226444,2015,90,5,0.217948718,0.243589744,78.36598321,0.058823529
2232234,2017,90,1,0.192771084,0.397590361,80.06058375,0.255813953
2230536,2015,90,0,0.197530864,0.358024691,85.43737716,0.260869565
2865200,2015,89,0,0.156626506,0.204819277,81.7692249,0
1949432,2011,88,0,0.246753247,0.350649351,,
2597733,2015,88,0,0.292682927,0.365853659,86.8711915,0.090909091
2248032,2016,88,0,0.225,0.275,83.27967734,0.04
2254356,2015,88,2,0.139240506,0.189873418,90.63476736,0
2253000,2018,87,4,0.269230769,0.384615385,77.43986015,0.074074074
1949432,2016,86,0,0.185185185,0.222222222,85.7480683,0.066666667
2737803,2012,86,3,0.215189873,0.240506329,,
2279928,2017,86,1,0.216216216,0.364864865,85.3196648,0.176470588
2218134,2015,85,6,0.186666667,0.2,78.42412983,0
2290830,2018,85,2,0.243243243,0.324324324,82.55451132,0.096774194
2279034,2017,84,0,0.313432836,0.328358209,86.22666336,0.297297297
2266026,2018,84,0,0.197368421,0.276315789,84.7217678,0.196428571
2260584,2018,83,1,0.287671233,0.506849315,94.14065771,0.485714286
2239734,2015,83,1,0.338028169,0.507042254,79.76818013,0
2188800,2016,83,5,0.25,0.361111111,87.37672202,0.4
2678785,2015,82,0,0.25,0.382352941,86.15628333,0.35
2228496,2018,82,0,0.253521127,0.352112676,83.60652791,0.288461538
2226558,2015,81,5,0.216216216,0.405405405,85.52910156,0.6
2286072,2017,81,0,0.166666667,0.303030303,83.78581176,0.189189189
2615857,2013,80,0,0.196969697,0.303030303,,
2634211,2011,80,3,0.297297297,0.418918919,,
2688744,2010,80,1,0.23943662,0.295774648,,
2288142,2018,80,3,0.164383562,0.191780822,80.68442637,0.181818182
2294760,2018,79,0,0.238095238,0.301587302,85.52567011,0.333333333
2215158,2015,79,1,0.323943662,0.521126761,91.1871696,0.450980392
2826790,2013,78,0,0.2,0.292307692,,
2469462,2011,77,6,0.208955224,0.23880597,,
2478823,2010,77,0,0.243243243,0.418918919,,
2642353,2013,77,0,0.260869565,0.52173913,,
2678624,2011,77,0,0.216216216,0.297297297,,
2682143,2014,77,0,0.191780822,0.342465753,86.04802522,0.166666667
2271114,2016,77,2,0.194029851,0.208955224,83.98959383,0.076923077
2234304,2018,77,2,0.253521127,0.422535211,86.05542749,0.276595745
2294586,2018,77,0,0.197183099,0.38028169,87.08993636,0.324324324
2283588,2018,75,1,0.142857143,0.19047619,83.54133709,0.137931034
2283042,2017,74,2,0.194029851,0.23880597,81.76320073,0.125
2259030,2017,74,3,0.245901639,0.327868852,88.17507651,0
2544074,2010,73,0,0.276923077,0.476923077,,
2270784,2018,73,2,0.123076923,0.184615385,84.35897213,0.2
2553734,2012,72,2,0.177419355,0.241935484,,
2473004,2016,71,0,0.253968254,0.380952381,82.36842958,0.041666667
2126514,2014,71,0,0.327272727,0.472727273,89.03533935,0.379310345
1737312,2014,71,2,0.245614035,0.350877193,84.34259811,0.25
2255484,2016,71,1,0.160714286,0.25,90.64277306,0.285714286
2196246,2016,71,0,0.261538462,0.430769231,85.87010248,0.315789474
2776075,2015,69,0,0.220338983,0.288135593,,
2250804,2018,69,2,0.357142857,0.464285714,85.19533143,0.258064516
2284608,2018,69,0,0.163934426,0.180327869,80.0285705,0.051282051
2130342,2014,69,1,0.314814815,0.481481481,84.88285874,0.333333333
2770509,2013,68,0,0.306451613,0.467741935,,
2286132,2017,67,1,0.253968254,0.444444444,87.08512961,0.111111111
904358,2010,66,0,0.163636364,0.309090909,,
2820350,2015,66,1,0.157894737,0.192982456,,
2820350,2016,66,0,0.209677419,0.225806452,83.68054095,0.105263158
2879276,2016,66,0,0.2,0.2,86.27476697,0.233333333
2248278,2017,66,1,0.14516129,0.225806452,82.69420289,0.222222222
2251188,2016,66,0,0.2,0.2,86.27476697,0.366666667
2274828,2018,66,0,0.245614035,0.263157895,81.18208165,0.19047619
2539405,2011,65,1,0.245614035,0.333333333,,
2632371,2012,65,0,0.210526316,0.245614035,,
2679268,2010,65,4,0.254545455,0.290909091,,
2271852,2017,65,0,0.288135593,0.440677966,83.09605708,0.071428571
2289108,2018,65,0,0.160714286,0.178571429,85.76757152,0.393939394
2276496,2018,65,0,0.277777778,0.351851852,88.14169475,0.272727273
2504514,2016,64,0,0.142857143,0.232142857,84.49167396,0.15625
2769244,2014,64,0,0.266666667,0.3,86.63128625,0.113636364
2285634,2018,64,2,0.166666667,0.3,82.50496674,0.263157895
1640496,2010,62,0,0.25862069,0.293103448,,
2820488,2014,62,0,0.244897959,0.326530612,90.12526545,0.222222222
2292360,2018,62,0,0.228070175,0.385964912,88.65332228,0.352941176
2258538,2017,62,0,0.192982456,0.263157895,85.59009352,0.411764706
2904875,2016,61,0,0.270833333,0.291666667,79.71506333,0
1741854,2018,61,0,0.269230769,0.538461538,90.63400192,0.476190476
2211210,2015,60,0,0.132075472,0.132075472,87.72268543,0.307692308
2728741,2012,59,0,0.24,0.32,,
2202552,2014,59,0,0.215686275,0.411764706,98.21062817,1
2257632,2016,58,2,0.2,0.32,87.77109844,0.347826087
2402210,2016,57,0,0.259259259,0.462962963,89.3641902,0.19047619
2567764,2012,57,0,0.2,0.254545455,,
2286138,2017,57,2,0.277777778,0.351851852,80.98353202,0.029411765
2192118,2017,57,0,0.31372549,0.607843137,88.82340314,0.311111111
2796407,2014,56,0,0.2,0.275,,
